#the gain was set to: 2	the bias was set to: 30
#Sent triggers per delay setting: 10000	and with a frequency [Hz] of: 40000
#160MHz delay setting	400MHz delay setting	Frequency	correct transmitted H+T		error rate [%]	uncertainty [%]	bad or missed events	error count	missing headers	missing trailers	flipped H/T	event nr errors	tbm missed trigger	unknown errors	event nr resets
0	0	G	40000	40	99.6	83.005	9960	1484	12	0	0	1356	45	71	1428
0	0	A	40000	57	99.43	98.34	9943	109	9	0	0	12	25	63	57
0	0	B	40000	1858	81.42	67.67	8142	1375	3	0	0	1344	20	8	1371
0	1	G	40000	10000	0	0	0	0	0	0	0	0	0	0	2
0	1	A	40000	10000	0	0	0	0	0	0	0	0	0	0	1
0	1	B	40000	10000	0	0	0	0	0	0	0	0	0	0	1
0	2	G	40000	0	100	100	10000	20000	20000	20000	20000	20000	20000	20000	20002
0	2	A	40000	0	100	100	10000	10000	10000	10000	10000	10000	10000	10000	10001
0	2	B	40000	0	100	100	10000	10000	10000	10000	10000	10000	10000	10000	10001
0	3	G	40000	16	99.84	97.73	9984	252	13	0	0	116	57	66	199
0	3	A	40000	151	98.49	96.78	9849	171	9	0	0	87	53	22	149
0	3	B	40000	51	99.49	98.68	9949	81	4	0	0	29	4	44	50
0	3	cSpy was 38 spamed and the readout avoided!
0	4	G	40000	10000	0	0	0	0	0	0	0	0	0	0	2
0	4	A	40000	10000	0	0	0	0	0	0	0	0	0	0	1
0	4	B	40000	10000	0	0	0	0	0	0	0	0	0	0	1
0	5	G	40000	10000	0	0	0	0	0	0	0	0	0	0	2
0	5	A	40000	10000	0	0	0	0	0	0	0	0	0	0	1
0	5	B	40000	10000	0	0	0	0	0	0	0	0	0	0	1
0	6	G	40000	0	100	100	10000	20000	20000	20000	20000	20000	20000	20000	20002
0	6	A	40000	0	100	100	10000	10000	10000	10000	10000	10000	10000	10000	10001
0	6	B	40000	0	100	100	10000	10000	10000	10000	10000	10000	10000	10000	10001
0	7	G	40000	0	100	100	10000	0	0	0	0	0	0	0	0
0	7	A	40000	0	100	100	10000	0	0	0	0	0	0	0	0
0	7	B	40000	0	100	100	10000	0	0	0	0	0	0	0	0
1	0	G	40000	70	99.3	69.595	9930	1931	12	0	0	1864	29	26	1908
1	0	A	40000	112	98.88	97.53	9888	135	7	0	0	80	23	25	112
1	0	B	40000	4038	59.62	41.66	5962	1796	5	0	0	1784	6	1	1796
1	0	cSpy was 2 spamed and the readout avoided!
1	1	G	40000	0	100	100	10000	0	0	0	0	0	0	0	0
1	1	A	40000	0	100	100	10000	0	0	0	0	0	0	0	0
1	1	B	40000	0	100	100	10000	0	0	0	0	0	0	0	0
1	2	G	40000	10000	0	0	0	0	0	0	0	0	0	0	2
1	2	A	40000	10000	0	0	0	0	0	0	0	0	0	0	1
1	2	B	40000	10000	0	0	0	0	0	0	0	0	0	0	1
